keyword,title,link,description,pubDate,originallink,pubDate_parsed,date
경제,"이 대통령, 5일 충남서 타운홀미팅…“<b>경제</b>의 핵심 거점”",https://www.viva100.com/article/20251202500527,"이 대통령은 “국토의 한가운데에 위치한 충남은 전국 어디서나 접근이 용이할 뿐 아니라 반도체와 디스플레이 등 첨단산업이 빠르게 성장하는 우리 <b>경제</b>의 핵심 거점”이라며 “풍부한 해양자원과 넓은 갯벌, 농어촌의... ","Tue, 02 Dec 2025 10:34:00 +0900",https://www.viva100.com/article/20251202500527,2025-12-02 10:34:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b>·AI 성장 속도...4개 자회사 편입",https://n.news.naver.com/mnews/article/014/0005442813?sid=101,SK에코플랜트가 SK㈜머티리얼즈 산하 4개 소재 자회사 편입을 완료하며 <b>반도체</b>·인공지능(AI) 중심 성장에 속도를 높인다. 이번 편입으로 회사는 <b>반도체</b> 소재부터 인프라까지의 밸류체인을 확보하게 됐다.... ,"Tue, 02 Dec 2025 10:29:00 +0900",http://www.fnnews.com/news/202512021016164379,2025-12-02 10:29:00+09:00,2025-12-02
코스피,"엔비디아 강세, 국내 증시 살렸다…‘55만닉스’·<b>코스피</b> 3970선 회복 [투...",https://n.news.naver.com/mnews/article/016/0002565916?sid=101,유가증권시장서 외국인·기관 ‘사자’ SK하이닉스 55만원대 회복 코스닥 정부 정책 기대감에 강세 2일 서울 중구 하나은행 딜링룸 현황판에 <b>코스피</b> 지수 등이 표시되고 있다. 이날 <b>코스피</b> 지수는 전 거래일... ,"Tue, 02 Dec 2025 10:26:00 +0900",https://biz.heraldcorp.com/article/10627706?ref=naver,2025-12-02 10:26:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 4개사 편입…첨단 산업 밸류체인 완성",https://www.etoday.co.kr/news/view/2531720,이투데이=조유정 기자 | SK에코플랜트가 <b>반도체</b>·AI 중심의 성장 전략을 가속화하며 첨단산업 분야 종합... 이번 편입으로 SK에코플랜트는 <b>반도체</b> 소재부터 인프라까지 아우르는 밸류체인을 확보하게 됐다. 신규 편입... ,"Tue, 02 Dec 2025 10:22:00 +0900",https://www.etoday.co.kr/news/view/2531720,2025-12-02 10:22:00+09:00,2025-12-02
코스피,"<b>코스피</b>, 외인·기관 매수 속 3970대 회복…코스닥은 약보합",https://n.news.naver.com/mnews/article/629/0000449100?sid=101,반도체주 강세…환율 상승 출발 <b>코스피</b>가 반도체주 강세에 힘입어 3970선을 회복했다. 2일 한국거래소에 따르면 이날 오전 9시 33분 기준 <b>코스피</b>는 전 거래일 대비 1.29% 오른 3970.73에 거래 중이다. 개장 후... ,"Tue, 02 Dec 2025 10:18:00 +0900",https://news.tf.co.kr/read/economy/2268069.htm,2025-12-02 10:18:00+09:00,2025-12-02
반도체,"유안타증권, 기관 대상 '대만 <b>반도체</b> 인베스트먼트 데이' 개최",https://www.etoday.co.kr/news/view/2531715,‘대만 <b>반도체</b> 인베스트먼트 데이(Investment Day)를 개최했다고 2일 밝혔다. 전날 서울 영등포구 여의도 앵커원 본사 31층 대회의실에서 진행된 행사에서는 대만 유안타 금융그룹 현지 <b>반도체</b> 섹터 전문 애널리스트를... ,"Tue, 02 Dec 2025 10:16:00 +0900",https://www.etoday.co.kr/news/view/2531715,2025-12-02 10:16:00+09:00,2025-12-02
부동산,GTX-C 재정사업 전환 가능성…인근 <b>부동산</b> 시장 ‘촉각’,https://www.viva100.com/article/20251202500440,"수도권 광역급행철도 (GTX) C 노선의 ‘재정사업 전환’ 가능성이 거론되면서, 인근 지역 <b>부동산</b> 시장이... <b>부동산</b> 전문가는 “GTX-C 노선이 재정사업으로 전환되면 사업 불확실성이 줄어들어 인근 지역 <b>부동산</b> 심리에... ","Tue, 02 Dec 2025 10:16:00 +0900",https://www.viva100.com/article/20251202500440,2025-12-02 10:16:00+09:00,2025-12-02
경제,"이 대통령, 5일 충남에서 7번째 타운홀미팅…&quot;<b>경제</b> 핵심 거점&quot;",https://n.news.naver.com/mnews/article/422/0000807677?sid=100,"이 대통령은 &quot;충남은 전국 어디서나 접근이 용이할 뿐 아니라 반도체와 디스플레이 등 첨단산업이 빠르게 성장하는 우리 <b>경제</b>의 핵심 거점&quot;이라고 평가했습니다. 이어 &quot;풍부한 해양자원과 넓은 갯벌, 농어촌의 생명력까지... ","Tue, 02 Dec 2025 10:12:00 +0900",http://www.yonhapnewstv.co.kr/AKR20251202101135KZZ,2025-12-02 10:12:00+09:00,2025-12-02
반도체,"SK에코플랜트, 4개 <b>반도체</b> 자회사 편입 완료",https://news.einfomax.co.kr/news/articleView.html?idxno=4386728,SK에코플랜트가 <b>반도체</b>와 인공지능(AI) 중심으로 성장하며 첨단산업 분야 종합 서비스 역량을 강화한다.... 이번 편입으로 SK에코플랜트는 <b>반도체</b> 소재부터 인프라까지 아우르는 밸류체인을 확보하게 됐다. 신규... ,"Tue, 02 Dec 2025 10:12:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4386728,2025-12-02 10:12:00+09:00,2025-12-02
경제,"파주시, 주한미군 반환공여지 개발·‘평화<b>경제</b>특구’ 지정 추진 속도",https://n.news.naver.com/mnews/article/021/0002754124?sid=102,파주시가 미군 반환공여지의 본격 개발과 평화<b>경제</b>특구 지정을 위한 준비에 속도를 내고 있다. 파주시 제공 파주=김준구 기자 경기 파주시가 미군 반환공여지의 본격 개발과 평화<b>경제</b>특구 지정을 위한 준비에 속도를 내고... ,"Tue, 02 Dec 2025 10:12:00 +0900",https://www.munhwa.com/article/11551094?ref=naver,2025-12-02 10:12:00+09:00,2025-12-02
반도체,"유안타증권, 기관투자자 대상 '대만 <b>반도체</b> 인베스트먼트 데이' 진행",https://n.news.naver.com/mnews/article/014/0005442787?sid=101,유안타증권은 지난 1일 여의도 앵커원 본사에서 국내 기관투자자를 대상으로 '대만 <b>반도체</b> 인베스트먼트 데이(Investment Day)'를 개최했다고 2일 밝혔다. 이번 행사는 대만 유안타 금융그룹 현지 <b>반도체</b> 섹터 전문... ,"Tue, 02 Dec 2025 10:09:00 +0900",http://www.fnnews.com/news/202512021005337016,2025-12-02 10:09:00+09:00,2025-12-02
코스피,"<b>코스피</b>, 4,000선 재진입 시도…외인·기관, 순매수",https://n.news.naver.com/mnews/article/215/0001233032?sid=101,"<b>코스피</b>가 1%대 강세다. 일본 금리인상 시사 등 위험회피 심리 확산에도 불구 지수 3,900선을 중심으로... 2일 오전 10시15분 현재 <b>코스피</b>지수는 전거래일대비 54.50포인트(1.39%) 오른 3,974.87을 기록중이다. 외국인과... ","Tue, 02 Dec 2025 10:07:00 +0900",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202512020321&t=NN,2025-12-02 10:07:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 자회사 편입 완료",https://n.news.naver.com/mnews/article/031/0000985638?sid=101,SK에코플랜트가 <b>반도체</b>·AI 중심의 성장 전략을 가속화하며 첨단산업 분야 종합 서비스 역량을 한층... 이번 편입으로 SK에코플랜트는 <b>반도체</b> 소재부터 인프라까지 아우르는 밸류체인을 확보했다. 신규 편입 4개사는... ,"Tue, 02 Dec 2025 10:04:00 +0900",http://www.inews24.com/view/1913109,2025-12-02 10:04:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 자회사 4곳 편입 완료…'종합 서비스' 가속",https://www.newspim.com/news/view/20251202000204,SK에코플랜트가 <b>반도체</b>·AI 중심의 성장 전략을 가속하며 첨단산업 분야 종합 서비스 역량을 한층... SK에코플랜트는 <b>반도체</b> 소재부터 인프라까지 아우르는 밸류체인을 확보하게 됐다. 신규 편입된 4개 사는 포토... ,"Tue, 02 Dec 2025 10:03:00 +0900",https://www.newspim.com/news/view/20251202000204,2025-12-02 10:03:00+09:00,2025-12-02
경제,SNS 뒷광고 방지…<b>경제</b>적 이해관계 표시 안내서 개정,https://n.news.naver.com/mnews/article/018/0006175810?sid=101,"추천·보증인은 게시물 등 제목 또는 첫 부분에 <b>경제</b>적 이해관계 표시 문구를 공개해야 하며, <b>경제</b>적 대가를 조건부로 받는 경우에도 이를 표시해야 한다. 공정거래위원회 현판.(사진=이데일리DB) 공정위는 2일 이같은... ","Tue, 02 Dec 2025 10:01:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=02994646642394584,2025-12-02 10:01:00+09:00,2025-12-02
반도체,"유안타증권, 대만 <b>반도체</b> 애널리스트 초청 국내기관 설명회",https://n.news.naver.com/mnews/article/008/0005285890?sid=101,유안타증권이 지난 1일 서울 여의도 본사에서 대만 유안타 금융그룹 애널리스트를 초청해 국내 기관투자자를 대상으로 '대만 <b>반도체</b> 인베스트먼트 데이'를 개최했다고 2일 밝혔다. 대만 연구진은 △대만 <b>반도체</b> 시장... ,"Tue, 02 Dec 2025 10:01:00 +0900",https://www.mt.co.kr/stock/2025/12/02/2025120209551979696,2025-12-02 10:01:00+09:00,2025-12-02
반도체,"유안타증권, '대만 <b>반도체</b> 인베스트먼트 데이' 개최",https://n.news.naver.com/mnews/article/015/0005218783?sid=101,유안타증권은 국내 기관투자자를 대상으로 '대만 <b>반도체</b> 인베스트먼트 데이'를 개최했다고 2일 밝혔다. 전날 진행된 행사에는 대만 유안타 금융그룹 현지 <b>반도체</b> 섹터 전문 애널리스트들이 참여했다. 한국·대만 양국의... ,"Tue, 02 Dec 2025 10:00:00 +0900",https://www.hankyung.com/article/2025120278256,2025-12-02 10:00:00+09:00,2025-12-02
경제,"공정위, <b>경제</b>적 이해관계 표시 안내서 개정본 배포",https://n.news.naver.com/mnews/article/014/0005442776?sid=101,"알아보는 <b>경제</b>적 이해관계 표시'(이하 ‘안내서’)를 개정해 배포했다고 2일 밝혔다. 이번 안내서는 업계... 이해하고, <b>경제</b>적 이해관계를 올바르게 표시함으로써 자율적으로 법을 준수할 수 있도록 돕기 위해 마련됐다.... ","Tue, 02 Dec 2025 10:00:00 +0900",http://www.fnnews.com/news/202512020931156911,2025-12-02 10:00:00+09:00,2025-12-02
반도체,"SK에코, <b>반도체</b> 소재 자회사 편입···첨단산업 종합 서비스 강화",https://n.news.naver.com/mnews/article/008/0005285880?sid=101,"SK에코플랜트가 SK트리켐 등 <b>반도체</b> 소재기업 4곳의 자회사 편입을 마쳤다. 이번 편입으로 SK에코플랜트의 <b>반도체</b>·AI 중심 첨단산업 종합 서비스 포트폴리오가 강화되고, 재무 안정성도 나아질 것으로 보인다.... ","Tue, 02 Dec 2025 09:58:00 +0900",https://www.mt.co.kr/estate/2025/12/02/2025120209325117161,2025-12-02 09:58:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 4개 자회사 편입 완료",https://n.news.naver.com/mnews/article/001/0015772973?sid=105,"&quot;지속가능 성장 위한 전환점…차별화된 첨단산업 종합 서비스 제공&quot; SK에코플랜트가 <b>반도체</b> 소재 4개 자회사 편입을 완료하면서 <b>반도체</b>, 인공지능(AI) 등 첨단산업 분야 종합 서비스 역량을 강화했다. SK에코플랜트는... ","Tue, 02 Dec 2025 09:57:00 +0900",https://www.yna.co.kr/view/AKR20251202050300003?input=1195m,2025-12-02 09:57:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 자회사 편입…'첨단산업 밸류체인' 완성",https://daily.hankooki.com/news/articleView.html?idxno=1303930,사진=SK에코플랜트 제공 SK에코플랜트가 <b>반도체</b>·AI 중심의 성장 전략을 가속화하며 첨단산업 분야 종합... 이번 편입으로 SK에코플랜트는 <b>반도체</b> 소재부터 인프라까지 아우르는 밸류체인을 확보하게 됐다. 신규 편입... ,"Tue, 02 Dec 2025 09:56:00 +0900",https://daily.hankooki.com/news/articleView.html?idxno=1303930,2025-12-02 09:56:00+09:00,2025-12-02
부동산,GTX-C 재정사업 전환 가능성에 <b>부동산</b> 시장 '촉각',http://www.sisaon.co.kr/news/articleView.html?idxno=178091,지역 <b>부동산</b> 시장이 촉각을 곤두세우고 있다 GTX-C 노선은 경기도 양주시 덕정역부터 수원역까지 총연장 86.... <b>부동산</b> 전문가는 &quot;GTX-C 노선이 재정사업으로 전환되면 사업 불확실성이 줄어들어 인근 지역 <b>부동산</b> 심리에... ,"Tue, 02 Dec 2025 09:56:00 +0900",http://www.sisaon.co.kr/news/articleView.html?idxno=178091,2025-12-02 09:56:00+09:00,2025-12-02
부동산,“<b>부동산</b>은 결국 우상향?”… 하락장 이후 ‘상급지’ 가격 상승폭 2배...,https://n.news.naver.com/mnews/article/016/0002565877?sid=101,"몰려 <b>부동산</b> 시장의 등락이 반복되는 가운데, 과거 조정기 이후 핵심 입지의 가격 회복 탄력성이 비(非)... KB<b>부동산</b>의 월간 시계열 자료에 따르면, 과거 침체기 이후 상승장에서 ‘상급지’로 분류되는 지역의 자산... ","Tue, 02 Dec 2025 09:53:00 +0900",https://biz.heraldcorp.com/article/10627654?ref=naver,2025-12-02 09:53:00+09:00,2025-12-02
경제,"경기 파주시, 주한미군 반환 공여지 개발·평화<b>경제</b>특구 지정 '속도'",https://n.news.naver.com/mnews/article/031/0000985620?sid=102,경기도 파주시가 접경지 <b>경제</b> 성장 주도권 확보를 위해 미군 반환공여지의 본격 개발과 평화<b>경제</b>특구 지정 준비에 속도를 내고 있다. 파주 북부권을 미군 반환공여지 개발과 평화<b>경제</b>특구 지정을 중심으로 산업·주거... ,"Tue, 02 Dec 2025 09:46:00 +0900",http://www.inews24.com/view/1913092,2025-12-02 09:46:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 자회사 4곳 편입 완료…“첨단산업 종합 서...",https://n.news.naver.com/mnews/article/009/0005599349?sid=101,“성장성 및 재무 안정성 강화 기대” SK에코플랜트가 <b>반도체</b>·인공지능(AI) 중심의 성장 전략을... 신규 편입 4개사는 포토·식각가스·증착·금속배선·패키징 등 <b>반도체</b> 제조 전 과정과 OLED 증착 등 디스플레이 주요... ,"Tue, 02 Dec 2025 09:46:00 +0900",https://www.mk.co.kr/article/11481908,2025-12-02 09:46:00+09:00,2025-12-02
반도체,"광주과학기술원–㈜네패스, AI <b>반도체</b> 협력 MOU",https://n.news.naver.com/mnews/article/421/0008636776?sid=102,"1990년 케미컬 사업으로 출발한 네패스는 <b>반도체</b>·첨단소재·배터리 소재 등 국가 전략산업 전반에 사업... 첨단AI<b>반도체</b>팹센터장, 이동선 <b>반도체</b>공학과 교수가 참석했으며, 네패스에서는 이병구 대표이사, 강인수... ","Tue, 02 Dec 2025 09:46:00 +0900",https://www.news1.kr/local/gwangju-jeonnam/5994766,2025-12-02 09:46:00+09:00,2025-12-02
반도체,"SK에코플랜트, <b>반도체</b> 소재 자회사 4곳 편입 완료…AI 중심 성장 가속화",https://n.news.naver.com/mnews/article/277/0005687499?sid=101,"SK에코플랜트가 그룹 <b>반도체</b> 소재 관련 자회사를 신규 편입하며 <b>반도체</b>·인공지능(AI) 중심의 성장 전략을 가속화하고 있다. SK에코플랜트는 SK㈜머티리얼즈 산하 4개 소재 자회사인 SK트리켐, SK레조낙... ","Tue, 02 Dec 2025 09:45:00 +0900",https://view.asiae.co.kr/article/2025120209453727646,2025-12-02 09:45:00+09:00,2025-12-02
반도체,"유안타증권, 기관투자자 대상 대만 <b>반도체</b> 산업 인사이트 공유",https://n.news.naver.com/mnews/article/417/0001116702?sid=101,유안타증권은 지난 1일 서울 여의도 본사에서 국내 기관투자자를 대상으로 '대만 <b>반도체</b> 인베스트먼트 데이(Investment Day)를 개최했다고 2일 밝혔다. 대만 유안타 금융그룹 현지 <b>반도체</b> 섹터 전문 애널리스트들을... ,"Tue, 02 Dec 2025 09:43:00 +0900",https://www.moneys.co.kr/article/2025120209411070875,2025-12-02 09:43:00+09:00,2025-12-02
